date,meridiem,Precip Type,Temperature,Humidity,Wind Speed
2006-01-17,AM,snow,-4.2250000000000005,0.8841666666666667,9.033441666666668
2006-01-17,PM,snow,-3.5027777777777778,0.9058333333333334,14.981050000000005
2006-01-18,AM,rain,1.5944444444444448,0.9175000000000001,17.10356666666667
2006-01-18,PM,rain,2.108333333333333,0.9349999999999999,8.472625
2006-01-19,AM,rain,0.14768518518518475,0.8308333333333334,22.888833333333334
2006-01-19,PM,snow,-2.114351851851852,0.7633333333333333,12.772666666666668
2006-01-20,AM,snow,-3.913888888888889,0.8250000000000001,5.142608333333334
2006-01-20,PM,snow,-0.7384259259259259,0.8358333333333333,10.388525
2006-01-21,AM,snow,-1.0703703703703706,0.9066666666666666,7.769591666666668
2006-01-21,PM,rain,2.40324074074074,0.8091666666666667,8.528975
2006-01-22,AM,rain,0.5018518518518521,0.8799999999999999,10.945316666666669
2006-01-22,PM,snow,-5.4245370370370365,0.7466666666666666,27.68931666666667
2006-01-23,AM,snow,-12.33287037037037,0.6299999999999999,22.333383333333334
2006-01-23,PM,snow,-10.631018518518518,0.7241666666666666,10.764191666666667
2006-01-24,AM,snow,-12.116203703703704,0.7833333333333333,5.855033333333334
2006-01-24,PM,snow,-9.454166666666667,0.7708333333333334,4.207466666666667
2006-01-25,AM,snow,-11.818055555555558,0.8583333333333334,3.3098916666666667
2006-01-25,PM,snow,-7.919444444444445,0.7133333333333334,5.260675
2006-01-26,AM,snow,-10.115277777777775,0.7683333333333334,8.76645
2006-01-26,PM,snow,-5.800462962962964,0.6466666666666666,9.97126666666667
2006-01-27,AM,snow,-9.743981481481482,0.7875000000000002,5.2056666666666676
2006-01-27,PM,snow,-3.6569444444444437,0.5899999999999999,7.811183333333333
2006-01-28,AM,snow,-7.240277777777777,0.8033333333333331,4.410058333333334
2006-01-28,PM,snow,-0.3532407407407405,0.6358333333333333,6.122025000000001
2006-01-29,AM,snow,-0.10925925925925906,0.7241666666666665,6.780783333333335
2006-01-29,PM,rain,1.086111111111111,0.6375,10.281191666666668
2006-01-30,AM,snow,-0.7870370370370368,0.7483333333333334,7.939983333333333
2006-01-30,PM,rain,0.4972222222222224,0.8075,4.035733333333334
2006-01-31,AM,snow,-0.5384259259259259,0.9033333333333334,7.0518
2006-01-31,PM,snow,-2.152777777777778,0.8683333333333333,9.803558333333335
2006-02-01,AM,snow,-2.3888888888888893,0.8808333333333334,5.4431416666666665
2006-02-01,PM,snow,-1.4935185185185185,0.8458333333333333,8.198925000000001
2006-02-02,AM,snow,-2.9958333333333336,0.9158333333333334,5.25665
2006-02-02,PM,snow,-3.7291666666666674,0.9091666666666668,5.739650000000001
2006-02-03,AM,snow,-4.101851851851852,0.8241666666666667,3.9753583333333338
2006-02-03,PM,snow,-2.8249999999999993,0.7675000000000001,3.8250916666666672
2006-02-04,AM,snow,-4.0398148148148145,0.8224999999999999,7.616641666666667
2006-02-04,PM,snow,-3.3601851851851854,0.7875000000000001,8.245883333333333
2006-02-05,AM,snow,-5.824074074074075,0.8366666666666666,10.364375
2006-02-05,PM,snow,-4.988888888888888,0.5724999999999999,19.270358333333338
2006-02-06,AM,snow,-8.490740740740739,0.7433333333333332,14.21764166666667
2006-02-06,PM,snow,-5.356481481481482,0.5891666666666667,16.78961666666667
2006-02-07,AM,snow,-9.721296296296297,0.7933333333333333,6.905558333333334
2006-02-07,PM,snow,-2.20462962962963,0.4950000000000001,17.608033333333335
2006-02-08,AM,snow,-2.9773148148148145,0.9033333333333332,11.663108333333334
2006-02-08,PM,snow,-0.6662037037037032,0.9033333333333333,11.453808333333335
2006-02-09,AM,snow,-1.7083333333333337,0.9416666666666668,10.530741666666668
2006-02-09,PM,snow,-0.6287037037037039,0.9100000000000001,9.430575
2006-02-10,AM,snow,-2.3458333333333337,0.9708333333333333,6.5178166666666675
2006-02-10,PM,snow,-0.4486111111111117,0.9691666666666667,3.8479000000000005
2006-02-11,AM,snow,-1.4893518518518516,0.9700000000000001,5.73965
2006-02-11,PM,snow,-0.9569444444444444,0.8883333333333335,10.568308333333334
2006-02-12,AM,snow,-3.0013888888888896,0.8766666666666668,10.683691666666668
2006-02-12,PM,snow,0.2865740740740737,0.7633333333333333,15.268166666666673
2006-02-13,AM,snow,-3.2879629629629634,0.8283333333333331,9.913575
2006-02-13,PM,snow,-1.4837962962962965,0.7616666666666666,6.908241666666666
2006-02-14,AM,snow,-2.2495370370370362,0.8916666666666667,5.5008333333333335
2006-02-14,PM,snow,-0.040277777777778155,0.8241666666666666,5.283483333333334
2006-02-15,AM,snow,-3.323611111111111,0.9408333333333333,7.227558333333334
2006-02-15,PM,snow,-0.4032407407407406,0.9066666666666666,15.367450000000003
2006-02-16,AM,rain,0.9212962962962963,0.9358333333333332,20.252458333333333
2006-02-16,PM,rain,2.831018518518519,0.9583333333333334,18.851758333333333
2006-02-17,AM,rain,3.7578703703703695,0.9624999999999999,11.637616666666666
2006-02-17,PM,rain,3.896296296296296,0.9191666666666668,13.832583333333337
2006-02-18,AM,rain,3.0722222222222224,0.9116666666666665,12.604958333333336
2006-02-18,PM,rain,8.547685185185186,0.7333333333333334,16.562875000000002
2006-02-19,AM,rain,5.130092592592593,0.7975,10.4328
2006-02-19,PM,rain,10.04027777777778,0.6774999999999999,12.06695
2006-02-20,AM,rain,4.918055555555555,0.8241666666666667,14.510125000000002
2006-02-20,PM,rain,11.120833333333335,0.7158333333333333,17.72341666666667
2006-02-21,AM,rain,5.567592592592592,0.8808333333333332,7.862166666666667
2006-02-21,PM,rain,8.404166666666667,0.8975,9.822341666666667
2006-02-22,AM,rain,5.212037037037036,0.9308333333333333,8.312966666666666
2006-02-22,PM,rain,4.933333333333333,0.7883333333333334,11.6564
2006-02-23,AM,rain,1.0328703703703708,0.8466666666666668,7.129616666666667
2006-02-23,PM,rain,2.856018518518518,0.8608333333333332,12.641183333333332
2006-02-24,AM,rain,1.9523148148148148,0.8641666666666667,20.870966666666668
2006-02-24,PM,rain,4.579629629629629,0.8983333333333333,15.598216666666666
2006-02-25,AM,rain,1.947222222222222,0.935,6.9350749999999985
2006-02-25,PM,rain,1.77824074074074,0.93,4.685099999999999
2006-02-26,AM,rain,0.6430555555555558,0.9241666666666667,8.041950000000002
2006-02-26,PM,rain,0.7268518518518515,0.9,14.887133333333336
2006-02-27,AM,snow,-2.6597222222222223,0.7791666666666667,18.292283333333334
2006-02-27,PM,snow,-1.304166666666666,0.7333333333333334,11.232433333333335
2006-02-28,AM,snow,-3.6337962962962957,0.7983333333333333,13.36031666666667
2006-02-28,PM,snow,-3.4583333333333335,0.7933333333333334,14.498050000000001
2006-03-01,AM,snow,-5.168981481481482,0.8991666666666668,9.839783333333335
2006-03-01,PM,snow,-0.05185185185185096,0.7875,15.085700000000001
2006-03-02,AM,snow,-3.0064814814814813,0.8633333333333333,6.104583333333333
2006-03-02,PM,snow,-0.44537037037037036,0.8841666666666664,13.085275000000001
2006-03-03,AM,snow,-5.400000000000001,0.91,10.918483333333334
2006-03-03,PM,rain,3.3259259259259255,0.7166666666666667,18.398275
2006-03-04,AM,rain,6.954629629629629,0.7025,31.232658333333333
2006-03-04,PM,rain,7.710648148148148,0.8075,15.002516666666667
2006-03-05,AM,rain,4.868055555555555,0.8683333333333333,11.628225
2006-03-05,PM,rain,1.402777777777778,0.9316666666666666,22.88615
2006-03-06,AM,snow,-1.7416666666666663,0.9074999999999999,13.744033333333336
2006-03-06,PM,snow,-0.29814814814814805,0.8216666666666668,12.794133333333333
2006-03-07,AM,snow,-2.051851851851852,0.7183333333333333,18.367416666666667
2006-03-07,PM,snow,0.15231481481481499,0.6408333333333333,18.327166666666674
2006-03-08,AM,snow,-2.5736111111111106,0.6775000000000001,15.967175000000003
2006-03-08,PM,snow,0.1333333333333329,0.6683333333333333,9.211883333333333
2006-03-09,AM,snow,-1.5717592592592593,0.7533333333333334,16.451516666666667
2006-03-09,PM,rain,2.2291666666666665,0.7591666666666667,21.713533333333334
2006-03-10,AM,rain,3.244444444444445,0.8291666666666667,14.813341666666668
2006-03-10,PM,rain,5.508796296296296,0.9066666666666666,7.6072500000000005
2006-03-11,AM,rain,4.118518518518518,0.9183333333333333,13.063808333333336
2006-03-11,PM,rain,5.375,0.7933333333333333,7.3563583333333336
2006-03-12,AM,rain,1.8120370370370367,0.8875000000000001,15.684083333333335
2006-03-12,PM,rain,3.68888888888889,0.7141666666666665,34.06089166666667
2006-03-13,AM,snow,-1.4615740740740744,0.8658333333333333,38.14760833333333
2006-03-13,PM,snow,-1.4023148148148146,0.9308333333333333,27.569908333333334
2006-03-14,AM,snow,-1.1708333333333334,0.8925000000000001,17.59864166666667
2006-03-14,PM,rain,0.6555555555555558,0.8283333333333333,12.808891666666666
2006-03-15,AM,snow,0.3708333333333333,0.8291666666666667,6.615758333333335
2006-03-15,PM,rain,2.0398148148148145,0.7616666666666666,4.622041666666666
2006-03-16,AM,rain,1.0689814814814822,0.8691666666666665,2.734316666666667
2006-03-16,PM,rain,4.304166666666668,0.7575000000000002,4.699858333333334
2006-03-17,AM,rain,2.37962962962963,0.8941666666666667,4.8192666666666675
2006-03-17,PM,rain,4.285185185185185,0.8141666666666666,10.854083333333334
2006-03-18,AM,rain,2.4462962962962966,0.8766666666666666,5.346541666666668
2006-03-18,PM,rain,4.110185185185185,0.7925,4.047808333333333
2006-03-19,AM,rain,2.718981481481481,0.8541666666666669,4.302725
2006-03-19,PM,rain,4.916666666666666,0.7241666666666667,10.218133333333334
2006-03-20,AM,rain,2.392592592592593,0.8525,8.655091666666666
2006-03-20,PM,rain,9.145370370370369,0.635,13.609866666666667
2006-03-21,AM,rain,5.1125,0.8208333333333333,13.19126666666667
2006-03-21,PM,rain,12.375462962962962,0.6083333333333333,12.697533333333332
2006-03-22,AM,rain,9.990277777777777,0.8324999999999999,11.787883333333335
2006-03-22,PM,rain,11.964814814814813,0.8666666666666666,6.920316666666668
2006-03-23,AM,rain,6.437962962962963,0.8683333333333333,22.420591666666667
2006-03-23,PM,rain,5.169444444444445,0.62,27.164725
2006-03-24,AM,rain,0.8300925925925928,0.6458333333333334,14.907258333333333
2006-03-24,PM,rain,5.213425925925926,0.6866666666666666,14.841516666666669
2006-03-25,AM,rain,3.521296296296296,0.7391666666666667,18.565983333333335
2006-03-25,PM,rain,11.002777777777778,0.6183333333333333,10.432800000000002
2006-03-26,AM,rain,8.572222222222225,0.8090909090909091,9.131627272727274
2006-03-26,PM,rain,16.058796296296297,0.5766666666666667,14.546350000000002
2006-03-27,AM,rain,10.883333333333333,0.8024999999999999,8.099641666666665
2006-03-27,PM,rain,17.249537037037037,0.6,14.343758333333335
2006-03-28,AM,rain,11.295833333333333,0.7925000000000001,12.607641666666666
2006-03-28,PM,rain,16.60833333333333,0.6016666666666667,20.519450000000006
2006-03-29,AM,rain,10.659722222222223,0.8366666666666668,13.090641666666668
2006-03-29,PM,rain,10.158796296296297,0.65,35.07519166666666
2006-03-30,AM,rain,8.643055555555557,0.6891666666666666,23.76494166666667
2006-03-30,PM,rain,13.621759259259258,0.48833333333333334,14.895183333333334
2006-03-31,AM,rain,9.8375,0.6975000000000001,11.602733333333333
2006-03-31,PM,rain,11.190277777777778,0.8833333333333333,12.794133333333335
2006-04-01,AM,rain,10.72777777777778,0.8116666666666665,13.261033333333335
2006-04-01,PM,rain,14.525925925925927,0.6416666666666666,11.084850000000003
2006-04-02,AM,rain,10.758796296296296,0.7941666666666666,8.051341666666668
2006-04-02,PM,rain,14.223611111111106,0.7025,5.8443000000000005
2006-04-03,AM,rain,9.498611111111112,0.8741666666666666,4.8622000000000005
2006-04-03,PM,rain,15.01990740740741,0.6066666666666667,7.153766666666667
2006-04-04,AM,rain,8.062962962962962,0.8524999999999997,14.341074999999998
2006-04-04,PM,rain,10.004166666666666,0.7825000000000001,7.489183333333334
2006-04-05,AM,rain,6.39537037037037,0.9008333333333333,9.782091666666668
2006-04-05,PM,rain,14.087499999999999,0.585,17.585225
2006-04-06,AM,rain,8.290740740740743,0.9041666666666668,12.339308333333335
2006-04-06,PM,rain,5.681481481481481,0.9124999999999998,17.18540833333333
2006-04-07,AM,rain,5.449999999999999,0.8116666666666666,14.624166666666667
2006-04-07,PM,rain,8.311111111111112,0.5741666666666667,10.799075
2006-04-08,AM,rain,4.779166666666668,0.7908333333333335,5.5706
2006-04-08,PM,rain,11.020833333333334,0.5216666666666666,9.214566666666668
2006-04-09,AM,rain,6.246759259259259,0.7633333333333332,10.414016666666667
2006-04-09,PM,rain,14.39074074074074,0.4891666666666667,14.021758333333336
2006-04-10,AM,rain,10.09814814814815,0.7358333333333332,14.121041666666665
2006-04-10,PM,rain,18.264814814814812,0.46416666666666667,22.58695833333333
2006-04-11,AM,rain,12.16527777777778,0.8175,11.76105
2006-04-11,PM,rain,12.583796296296294,0.8466666666666667,18.129941666666667
2006-04-12,AM,rain,7.0703703703703695,0.8991666666666666,24.068158333333333
2006-04-12,PM,rain,9.670833333333334,0.7108333333333334,20.34369166666667
2006-04-13,AM,rain,6.700925925925926,0.7508333333333334,14.939458333333334
2006-04-13,PM,rain,8.335648148148147,0.7216666666666667,7.2611
2006-04-14,AM,rain,7.416666666666667,0.8458333333333333,9.135408333333332
2006-04-14,PM,rain,14.284259259259258,0.605,14.920675000000003
2006-04-15,AM,rain,9.806018518518515,0.8058333333333333,9.4507
2006-04-15,PM,rain,15.394907407407409,0.5375,9.803558333333335
2006-04-16,AM,rain,12.724074074074073,0.7000000000000001,15.595533333333334
2006-04-16,PM,rain,15.929166666666667,0.6766666666666667,16.722533333333335
2006-04-17,AM,rain,12.012037037037038,0.8241666666666667,11.743608333333333
2006-04-17,PM,rain,15.291666666666666,0.6358333333333333,12.399683333333336
2006-04-18,AM,rain,10.32546296296296,0.8683333333333332,5.0232
2006-04-18,PM,rain,17.188425925925923,0.6175,8.054025000000001
2006-04-19,AM,rain,12.942592592592591,0.8216666666666667,14.139825
2006-04-19,PM,rain,15.373148148148148,0.7949999999999999,11.92205
2006-04-20,AM,rain,11.338425925925925,0.9416666666666668,3.9270583333333335
2006-04-20,PM,rain,13.612500000000002,0.9083333333333335,6.602341666666667
2006-04-21,AM,rain,11.932870370370372,0.9541666666666666,6.8908
2006-04-21,PM,rain,14.866203703703706,0.8233333333333333,6.725775000000001
2006-04-22,AM,rain,10.489351851851852,0.9408333333333335,3.5406583333333335
2006-04-22,PM,rain,17.110648148148147,0.6933333333333334,5.099675
2006-04-23,AM,rain,12.727777777777776,0.8533333333333334,4.90245
2006-04-23,PM,rain,18.92361111111111,0.5816666666666667,3.4722333333333335
2006-04-24,AM,rain,13.066666666666665,0.8325000000000001,3.521875
2006-04-24,PM,rain,20.8,0.4958333333333333,3.1260833333333338
2006-04-25,AM,rain,13.875925925925927,0.8108333333333334,7.84875
2006-04-25,PM,rain,20.710185185185185,0.5391666666666666,8.271375
2006-04-26,AM,rain,14.510185185185188,0.7883333333333332,4.172583333333333
2006-04-26,PM,rain,21.250925925925923,0.5175,7.7025083333333315
2006-04-27,AM,rain,14.709722222222224,0.7908333333333335,8.609475000000002
2006-04-27,PM,rain,18.12453703703704,0.735,8.27271666666667
2006-04-28,AM,rain,14.975000000000001,0.7866666666666667,10.863475000000001
2006-04-28,PM,rain,18.436574074074077,0.5433333333333333,14.763700000000002
2006-04-29,AM,rain,12.240277777777777,0.6583333333333333,17.29005833333333
2006-04-29,PM,rain,15.52638888888889,0.49666666666666676,23.361100000000004
2006-04-30,AM,rain,11.839814814814815,0.6141666666666666,15.650541666666667
2006-04-30,PM,rain,15.43101851851852,0.4666666666666666,15.246699999999999
2006-05-01,AM,rain,11.803703703703702,0.7175000000000001,13.848683333333334
2006-05-01,PM,rain,12.896759259259257,0.8341666666666668,8.923425000000003
2006-05-02,AM,rain,12.153703703703703,0.8458333333333333,8.361266666666667
2006-05-02,PM,rain,15.209722222222224,0.6908333333333333,11.197550000000001
2006-05-03,AM,rain,11.386574074074074,0.7883333333333334,8.973066666666666
2006-05-03,PM,rain,15.637500000000001,0.6550000000000001,8.1305
2006-05-04,AM,rain,11.330555555555556,0.7283333333333332,7.730683333333334
2006-05-04,PM,rain,14.93472222222222,0.5675,11.464541666666669
2006-05-05,AM,rain,10.358333333333333,0.7525,6.792858333333335
2006-05-05,PM,rain,16.99259259259259,0.45333333333333337,10.585750000000003
2006-05-06,AM,rain,9.544444444444446,0.7666666666666667,10.065183333333335
2006-05-06,PM,rain,12.256481481481485,0.7183333333333333,13.686341666666666
2006-05-07,AM,rain,9.007407407407408,0.8675,7.399291666666667
2006-05-07,PM,rain,15.481018518518518,0.665,8.896591666666668
2006-05-08,AM,rain,11.642592592592592,0.8741666666666665,5.088941666666667
2006-05-08,PM,rain,15.83148148148148,0.6533333333333334,4.962825
2006-05-09,AM,rain,10.818981481481481,0.8758333333333334,4.367125
2006-05-09,PM,rain,18.586111111111112,0.5408333333333334,5.738308333333333
2006-05-10,AM,rain,12.839351851851854,0.7991666666666667,7.969500000000001
2006-05-10,PM,rain,17.349074074074075,0.4966666666666666,16.376383333333337
2006-05-11,AM,rain,10.655092592592593,0.8275,10.391208333333337
2006-05-11,PM,rain,13.541666666666666,0.7783333333333333,10.278508333333333
2006-05-12,AM,rain,10.433333333333335,0.89,5.237866666666666
2006-05-12,PM,rain,19.231944444444444,0.49416666666666664,6.014691666666668
2006-05-13,AM,rain,13.343055555555557,0.7658333333333333,8.196241666666667
2006-05-13,PM,rain,20.263425925925926,0.44250000000000006,14.023100000000001
2006-05-14,AM,rain,15.034722222222223,0.71,7.639449999999999
2006-05-14,PM,rain,19.0287037037037,0.6116666666666667,11.63225
2006-05-15,AM,rain,13.764814814814818,0.8658333333333333,12.733758333333334
2006-05-15,PM,rain,18.40416666666667,0.6491666666666668,8.762424999999999
2006-05-16,AM,rain,14.540740740740745,0.8058333333333333,7.102783333333334
2006-05-16,PM,rain,21.489351851851854,0.4975,12.073658333333334
2006-05-17,AM,rain,15.778240740740742,0.7800000000000001,7.902416666666667
2006-05-17,PM,rain,17.50092592592593,0.7800000000000001,17.496675000000007
2006-05-18,AM,rain,14.287962962962963,0.8133333333333335,8.904641666666668
2006-05-18,PM,rain,21.130555555555556,0.5433333333333333,8.385416666666666
2006-05-19,AM,rain,16.936574074074077,0.7274999999999999,13.76684166666667
2006-05-19,PM,rain,19.97175925925926,0.6966666666666667,14.783825000000002
2006-05-20,AM,rain,15.31388888888889,0.8616666666666667,4.359075
2006-05-20,PM,rain,21.302314814814814,0.6233333333333333,4.889033333333334
2006-05-21,AM,rain,16.766203703703706,0.835,6.560750000000001
2006-05-21,PM,rain,19.00185185185185,0.5875,10.862133333333333
2006-05-22,AM,rain,16.33425925925926,0.765,4.789750000000001
2006-05-22,PM,rain,24.70046296296296,0.5166666666666667,10.879575
2006-05-23,AM,rain,19.61712962962963,0.7258333333333336,8.445791666666667
2006-05-23,PM,rain,26.670370370370375,0.49833333333333335,8.05805
2006-05-24,AM,rain,18.165277777777778,0.7374999999999999,15.333908333333335
2006-05-24,PM,rain,18.748611111111114,0.7658333333333335,19.236816666666666
2006-05-25,AM,rain,13.560648148148147,0.8433333333333334,12.37016666666667
2006-05-25,PM,rain,17.706018518518515,0.5733333333333334,8.023166666666668
2006-05-26,AM,rain,14.329629629629629,0.7841666666666667,7.312083333333334
2006-05-26,PM,rain,19.641203703703706,0.6116666666666667,9.508391666666668
2006-05-27,AM,rain,16.70277777777778,0.7766666666666667,13.8621
2006-05-27,PM,rain,20.306481481481484,0.6033333333333334,22.95725833333334
2006-05-28,AM,rain,17.366666666666664,0.7991666666666667,7.89705
2006-05-28,PM,rain,19.494907407407407,0.7200000000000001,14.736866666666664
2006-05-29,AM,rain,14.161574074074073,0.9091666666666666,10.262408333333335
2006-05-29,PM,rain,14.360648148148151,0.8116666666666666,8.534341666666666
2006-05-30,AM,rain,11.5375,0.93,8.923425
2006-05-30,PM,rain,11.195833333333333,0.9108333333333333,13.679633333333335
2006-05-31,AM,rain,9.831018518518517,0.8691666666666665,20.138416666666668
2006-05-31,PM,rain,13.036111111111111,0.6708333333333334,15.009225
2006-06-01,AM,rain,9.625462962962963,0.8008333333333333,6.865308333333332
2006-06-01,PM,rain,15.70185185185185,0.5541666666666667,8.771816666666668
2006-06-02,AM,rain,10.750462962962963,0.8975,17.696583333333333
2006-06-02,PM,rain,12.249537037037042,0.9274999999999999,16.541408333333337
2006-06-03,AM,rain,11.16527777777778,0.8783333333333334,10.161783333333334
2006-06-03,PM,rain,13.127314814814811,0.8724999999999999,7.796424999999999
2006-06-04,AM,rain,12.112962962962962,0.9491666666666666,7.269150000000001
2006-06-04,PM,rain,12.311574074074075,0.9250000000000002,13.006116666666665
2006-06-05,AM,rain,10.736111111111114,0.8149999999999998,16.698383333333336
2006-06-05,PM,rain,14.599074074074075,0.6316666666666666,14.574525000000001
2006-06-06,AM,rain,10.852777777777776,0.8041666666666667,4.444941666666666
2006-06-06,PM,rain,16.397222222222222,0.6216666666666666,9.36215
2006-06-07,AM,rain,11.70972222222222,0.9225,13.262375000000004
2006-06-07,PM,rain,14.691203703703705,0.775,11.600050000000001
2006-06-08,AM,rain,12.466203703703703,0.7916666666666666,14.633558333333333
2006-06-08,PM,rain,14.245833333333332,0.7483333333333335,12.458716666666668
2006-06-09,AM,rain,13.562037037037038,0.7408333333333332,9.252133333333333
2006-06-09,PM,rain,17.74675925925926,0.5849999999999999,7.208775
2006-06-10,AM,rain,11.304629629629629,0.9133333333333331,5.948950000000001
2006-06-10,PM,rain,11.582407407407409,0.8858333333333334,9.603650000000002
2006-06-11,AM,rain,9.827777777777778,0.9433333333333334,5.59475
2006-06-11,PM,rain,18.377314814814817,0.7058333333333334,5.086258333333333
2006-06-12,AM,rain,15.036574074074075,0.84,4.32285
2006-06-12,PM,rain,21.606944444444448,0.5941666666666666,9.00795
2006-06-13,AM,rain,16.795370370370375,0.7558333333333334,10.169833333333335
2006-06-13,PM,rain,20.494907407407407,0.5633333333333334,11.617491666666668
2006-06-14,AM,rain,14.681944444444445,0.8058333333333332,5.341175
2006-06-14,PM,rain,19.918981481481485,0.5716666666666667,9.107233333333332
2006-06-15,AM,rain,15.143518518518519,0.7983333333333333,6.6546666666666665
2006-06-15,PM,rain,22.58842592592593,0.5491666666666667,10.886283333333333
2006-06-16,AM,rain,17.84861111111111,0.7658333333333335,3.3689250000000004
2006-06-16,PM,rain,25.53148148148148,0.49499999999999994,4.4436
2006-06-17,AM,rain,19.844907407407405,0.7808333333333334,5.3290999999999995
2006-06-17,PM,rain,27.20277777777778,0.5475,8.401516666666668
2006-06-18,AM,rain,21.675925925925924,0.8133333333333334,3.1636500000000005
2006-06-18,PM,rain,26.69861111111111,0.64,5.406916666666667
2006-06-19,AM,rain,22.363425925925924,0.7891666666666667,6.771391666666666
2006-06-19,PM,rain,27.962500000000006,0.6066666666666667,7.324158333333334
2006-06-20,AM,rain,22.73703703703704,0.8158333333333334,5.270066666666667
2006-06-20,PM,rain,27.187037037037033,0.6133333333333332,15.867891666666667
2006-06-21,AM,rain,20.96203703703703,0.8416666666666668,4.686441666666667
2006-06-21,PM,rain,27.803703703703707,0.5774999999999999,7.1282749999999995
2006-06-22,AM,rain,23.051851851851854,0.7525000000000001,7.9735249999999995
2006-06-22,PM,rain,28.0337962962963,0.555,10.155075
2006-06-23,AM,rain,20.4662037037037,0.8291666666666666,9.205175000000002
2006-06-23,PM,rain,24.168055555555554,0.7258333333333334,7.3711166666666665
2006-06-24,AM,rain,20.409259259259258,0.9049999999999999,10.23155
2006-06-24,PM,rain,25.617592592592587,0.7066666666666667,10.670275000000002
2006-06-25,AM,rain,22.193981481481476,0.8549999999999999,5.253966666666666
2006-06-25,PM,rain,27.938888888888886,0.6466666666666666,4.0813500000000005
2006-06-26,AM,rain,23.561111111111114,0.8158333333333333,9.036125
2006-06-26,PM,rain,29.77037037037037,0.5466666666666667,10.312050000000003
2006-06-27,AM,rain,24.36759259259259,0.7925,7.092050000000001
2006-06-27,PM,rain,30.59351851851852,0.545,6.571483333333333
2006-06-28,AM,rain,23.454629629629633,0.7924999999999999,9.693541666666667
2006-06-28,PM,rain,29.03657407407407,0.6058333333333334,6.913608333333333
2006-06-29,AM,rain,23.48472222222222,0.8183333333333334,6.782125000000001
2006-06-29,PM,rain,23.803240740740744,0.735,9.838441666666666
2006-06-30,AM,rain,20.362499999999997,0.8683333333333333,13.087958333333335
2006-06-30,PM,rain,20.077314814814812,0.8683333333333333,13.350925000000002
2006-07-01,AM,rain,17.303703703703704,0.9283333333333333,8.738275000000002
2006-07-01,PM,rain,20.869444444444444,0.8283333333333333,6.154225
2006-07-02,AM,rain,17.954166666666666,0.9333333333333335,9.100525
2006-07-02,PM,rain,21.03657407407408,0.86,9.213225
2006-07-03,AM,rain,18.255092592592593,0.9408333333333335,5.0044166666666685
2006-07-03,PM,rain,20.477777777777778,0.7891666666666667,7.613958333333334
2006-07-04,AM,rain,17.727777777777778,0.8183333333333334,4.728033333333333
2006-07-04,PM,rain,23.11388888888889,0.5424999999999999,7.108150000000002
2006-07-05,AM,rain,18.35509259259259,0.8041666666666667,5.227133333333334
2006-07-05,PM,rain,25.081018518518523,0.455,6.7338249999999995
2006-07-06,AM,rain,19.36574074074074,0.7816666666666667,5.16005
